Date,Open,High,Low,Close,Adj Close,Volume
2022-12-14,5.240000,5.340000,5.110000,5.210000,5.210000,2119600
2022-12-15,5.640000,5.650000,4.810000,4.930000,4.930000,3734900
2022-12-16,5.500000,5.510000,5.090000,5.120000,5.120000,6204900
2022-12-19,5.120000,5.150000,4.840000,4.880000,4.880000,2248600
2022-12-20,4.830000,5.030000,4.770000,4.780000,4.780000,1667400
2022-12-21,4.810000,4.885000,4.760000,4.830000,4.830000,1325000
2022-12-22,4.750000,4.765000,4.490000,4.530000,4.530000,2932200
2022-12-23,4.470000,4.535000,4.350000,4.510000,4.510000,1595500
2022-12-27,4.500000,4.500000,4.175000,4.190000,4.190000,1762200
2022-12-28,4.200000,4.370000,4.150000,4.290000,4.290000,1890500
2022-12-29,4.320000,4.440000,4.285000,4.380000,4.380000,2487100
2022-12-30,4.340000,4.410000,4.275000,4.350000,4.350000,2158300
2023-01-03,4.460000,4.720000,4.350000,4.500000,4.500000,2099200
2023-01-04,4.520000,4.570000,4.330000,4.540000,4.540000,1611500
2023-01-05,4.500000,4.795000,4.460000,4.780000,4.780000,1535000
2023-01-06,4.820000,4.933000,4.756000,4.830000,4.830000,1514700
2023-01-09,4.900000,4.965000,4.875000,4.890000,4.890000,873400
2023-01-10,4.860000,5.025000,4.860000,5.020000,5.020000,943200
2023-01-11,5.080000,5.100000,5.000000,5.040000,5.040000,1150100
2023-01-12,5.080000,5.095000,4.915000,5.070000,5.070000,1670400
2023-01-13,4.990000,5.170000,4.980000,5.110000,5.110000,1299900
2023-01-17,5.120000,5.160000,5.010000,5.040000,5.040000,1181700
2023-01-18,5.080000,5.150000,4.950000,4.960000,4.960000,1586200
2023-01-19,4.900000,4.950000,4.770000,4.780000,4.780000,844500
2023-01-20,4.820000,4.935000,4.700000,4.930000,4.930000,984500
2023-01-23,4.940000,4.980000,4.800000,4.870000,4.870000,1605100
2023-01-24,4.820000,4.820000,4.690000,4.760000,4.760000,1037600
2023-01-25,4.680000,4.845000,4.610000,4.840000,4.840000,923400
2023-01-26,4.890000,4.970000,4.800000,4.860000,4.860000,1244900
2023-01-27,4.870000,4.915000,4.790000,4.830000,4.830000,992700
2023-01-30,4.770000,4.860000,4.700000,4.770000,4.770000,1006100
2023-01-31,4.800000,4.975000,4.800000,4.950000,4.950000,1076800
2023-02-01,4.920000,4.970000,4.760000,4.910000,4.910000,1105500
2023-02-02,4.990000,5.180000,4.940000,5.040000,5.040000,2403200
2023-02-03,5.010000,5.100000,4.900000,4.960000,4.960000,1172900
2023-02-06,4.910000,4.960000,4.740000,4.790000,4.790000,1438600
2023-02-07,4.780000,4.800000,4.650000,4.750000,4.750000,1390600
2023-02-08,4.700000,4.790000,4.680000,4.700000,4.700000,891000
2023-02-09,4.700000,4.760000,4.500000,4.510000,4.510000,1425400
2023-02-10,4.500000,4.580000,4.440000,4.580000,4.580000,1436700
2023-02-13,4.580000,4.600000,4.440000,4.560000,4.560000,1154400
2023-02-14,4.520000,4.640000,4.450000,4.600000,4.600000,1238700
2023-02-15,4.640000,4.880000,4.620000,4.840000,4.840000,1423200
2023-02-16,4.750000,4.810000,4.680000,4.740000,4.740000,987600
2023-02-17,4.740000,4.740000,4.610000,4.700000,4.700000,890300
2023-02-21,4.640000,4.820000,4.630000,4.720000,4.720000,1920100
2023-02-22,4.700000,4.750000,4.630000,4.680000,4.680000,1186700
2023-02-23,4.790000,4.830000,4.620000,4.730000,4.730000,1198500
2023-02-24,4.660000,4.680000,4.570000,4.640000,4.640000,1360700
2023-02-27,4.710000,4.790000,4.600000,4.620000,4.620000,992900
2023-02-28,4.630000,4.660000,4.525000,4.610000,4.610000,1361100
2023-03-01,4.600000,4.650000,4.460000,4.480000,4.480000,1272300
2023-03-02,4.430000,4.510000,4.390000,4.500000,4.500000,1209100
2023-03-03,4.530000,4.650000,4.440000,4.630000,4.630000,1397400
2023-03-06,4.630000,4.670000,4.565000,4.590000,4.590000,986000
2023-03-07,4.580000,4.600000,4.475000,4.510000,4.510000,1076100
2023-03-08,4.530000,4.580000,4.470000,4.540000,4.540000,907400
2023-03-09,4.550000,4.550000,4.210000,4.210000,4.210000,1621100
2023-03-10,4.170000,4.220000,3.975000,4.080000,4.080000,2141200
